,portfolio_vol_rolling
2021-10-26,0.07547617378947191
2021-10-27,0.07575895286022645
2021-10-28,0.07578484076395617
2021-10-29,0.07638596862038281
2021-11-01,0.07627603119457523
2021-11-02,0.0761813762957556
2021-11-03,0.07597794529847021
2021-11-04,0.07648058514857858
2021-11-05,0.0766063212665286
2021-11-08,0.0767299229426339
2021-11-09,0.07700524743314684
2021-11-10,0.0770702915833149
2021-11-11,0.07690368031212312
2021-11-12,0.07723518189380499
2021-11-15,0.07735354447954867
2021-11-16,0.07663551338724119
2021-11-17,0.07648044426387285
2021-11-18,0.07645280460815262
2021-11-19,0.07659698426038886
2021-11-22,0.07669703891162838
2021-11-23,0.07886348790509666
2021-11-24,0.07951412043362054
2021-11-25,0.07941489687773172
2021-11-26,0.09035932378902356
2021-11-29,0.0915544349934106
2021-11-30,0.09374983780216806
2021-12-01,0.09456082022665577
2021-12-02,0.09696014937101462
2021-12-03,0.09666126194911999
2021-12-06,0.09745243193175547
2021-12-07,0.10297701678582902
2021-12-08,0.10345319668773047
2021-12-09,0.10347023561201066
2021-12-10,0.10374628993560961
2021-12-13,0.10366920246715497
2021-12-14,0.10429952168022501
2021-12-15,0.10417053460315934
2021-12-16,0.10230098006773529
2021-12-17,0.1023274050931462
2021-12-20,0.10647219103615288
2021-12-21,0.10836138589427852
2021-12-22,0.10872479946393775
2021-12-23,0.10950434470735804
2021-12-24,0.1054983566818317
2021-12-27,0.10526068269876859
2021-12-28,0.10530133636818101
2021-12-29,0.10518499798466255
2021-12-30,0.10362585826468398
2021-12-31,0.10148217170143195
2022-01-03,0.10085584986213923
2022-01-04,0.09711501282000715
2022-01-05,0.09699518710703478
2022-01-06,0.09937592756634503
2022-01-07,0.09944950546633986
2022-01-10,0.100884184741956
2022-01-11,0.09930065139986462
2022-01-12,0.09882896522585922
2022-01-13,0.09899847318314052
2022-01-14,0.10029902186867266
2022-01-17,0.10057156963375156
2022-01-18,0.10168090779251188
2022-01-19,0.10201450213223248
2022-01-20,0.10213507893968685
2022-01-21,0.10630745434669656
2022-01-24,0.11647119730336945
2022-01-25,0.11748191958459114
2022-01-26,0.11951837911820491
2022-01-27,0.11999148656355914
2022-01-28,0.12037804060505689
2022-01-31,0.12241452516345026
2022-02-01,0.12241394237407319
2022-02-02,0.12223999847406539
2022-02-03,0.12446500377574626
2022-02-04,0.12495227230371334
2022-02-07,0.12497371496822891
2022-02-08,0.12512693028162888
2022-02-09,0.1259413317903424
2022-02-10,0.1258387268208205
2022-02-11,0.12521468381952078
2022-02-14,0.12550915316929978
2022-02-15,0.12580764391842233
2022-02-16,0.12569679589137875
2022-02-17,0.12558896735174635
2022-02-18,0.12496229782811707
2022-02-21,0.12474582720390492
2022-02-22,0.12466270439847423
2022-02-23,0.1179653073382003
2022-02-24,0.11732475931697457
2022-02-25,0.121678984728794
2022-02-28,0.12125537664543537
2022-03-01,0.11961060400158441
2022-03-02,0.12051256507730253
2022-03-03,0.11962790538801828
2022-03-04,0.11447234300013773
2022-03-07,0.114062331878665
2022-03-08,0.11574694827659095
2022-03-09,0.11656672345377164
2022-03-10,0.11702316497779222
2022-03-11,0.11804237473680762
2022-03-14,0.1188045100542352
2022-03-15,0.11875171417032897
2022-03-16,0.12000135589854927
2022-03-17,0.11666751012692103
2022-03-18,0.1156837099229068
2022-03-21,0.11515195563613567
2022-03-22,0.11536236250179858
2022-03-23,0.11538097513480908
2022-03-24,0.11509195940540208
2022-03-25,0.11516356002946301
2022-03-28,0.11509685713603048
2022-03-29,0.11522707464316609
2022-03-30,0.1153378387480339
2022-03-31,0.11533175595116721
2022-04-01,0.11514412238736037
2022-04-04,0.11599836892391852
2022-04-05,0.11433388580525332
2022-04-06,0.11614976295224223
2022-04-07,0.11496945322229801
2022-04-08,0.11489115111762084
2022-04-11,0.11603091780985164
2022-04-12,0.11602483106962458
2022-04-13,0.11491718706066659
2022-04-14,0.11483964407988763
2022-04-15,0.11384812510373285
2022-04-18,0.11354560746685353
2022-04-19,0.11310480076139717
2022-04-20,0.10866757569209458
2022-04-21,0.09652726661205695
2022-04-22,0.10073939834446519
2022-04-25,0.09940536733130115
2022-04-26,0.09885612518421154
2022-04-27,0.0988734776899621
2022-04-28,0.09684012220701155
2022-04-29,0.09635543448996145
2022-05-02,0.09931452848576794
2022-05-03,0.09745722798846536
2022-05-04,0.09783014301027777
2022-05-05,0.0977410318049265
2022-05-06,0.09947818576623481
2022-05-09,0.10200968759308884
2022-05-10,0.10209229783845208
2022-05-11,0.10314803092415431
2022-05-12,0.10314860283116395
2022-05-13,0.1069606205243196
2022-05-16,0.10695452403642064
2022-05-17,0.10695353462226607
2022-05-18,0.1074778591130117
2022-05-19,0.1086808579375889
2022-05-20,0.10871077131371795
2022-05-23,0.10914668110746817
2022-05-24,0.11165066640414435
2022-05-25,0.10775513100935401
2022-05-26,0.10894753676729846
2022-05-27,0.1111464886397917
2022-05-30,0.11030523779604692
2022-05-31,0.11089993181312881
2022-06-01,0.11059888341510818
2022-06-02,0.1104348407533097
2022-06-03,0.10823360983554933
2022-06-06,0.1078612121944805
2022-06-07,0.10723273354843033
2022-06-08,0.10591100515287741
2022-06-09,0.10531468528521463
2022-06-10,0.10973216941973074
2022-06-13,0.11226507767200795
2022-06-14,0.11235493795785652
2022-06-15,0.11083782317066378
2022-06-16,0.11592702752341545
2022-06-17,0.11452726391139327
2022-06-20,0.11479467785050364
2022-06-21,0.11566946731119737
2022-06-22,0.11520265038929535
2022-06-23,0.11508424956747482
2022-06-24,0.11885131637298962
2022-06-27,0.11888395517849873
2022-06-28,0.11884704006394688
2022-06-29,0.11890274262432213
2022-06-30,0.11834817364246221
2022-07-01,0.11852395307386515
2022-07-04,0.11697740467980075
2022-07-05,0.11699249144187818
2022-07-06,0.1186557386583486
2022-07-07,0.12038516138129125
2022-07-08,0.12045998233337182
2022-07-11,0.12045111577489508
2022-07-12,0.12014471257645126
2022-07-13,0.12082498867574736
2022-07-14,0.12124705806085595
2022-07-15,0.12396383906586911
2022-07-18,0.12400378175356803
2022-07-19,0.12400731135056084
2022-07-20,0.12163146425742702
2022-07-21,0.12054929616481586
2022-07-22,0.12054024127635388
2022-07-25,0.11985918022442192
2022-07-26,0.11952861025556119
2022-07-27,0.12002852108401316
2022-07-28,0.11864862555948108
2022-07-29,0.11822868678160647
2022-08-01,0.11725740841200068
2022-08-02,0.11719808007544655
2022-08-03,0.11601979329907258
2022-08-04,0.11217816031763421
2022-08-05,0.11189642491396412
2022-08-08,0.11130266858736902
2022-08-09,0.11168064526356998
2022-08-10,0.10840444356573332
2022-08-11,0.10836197853995784
2022-08-12,0.10881683852178425
2022-08-15,0.10798418338034128
2022-08-16,0.10556803301195988
2022-08-17,0.10605697060655349
2022-08-18,0.10588410443614371
2022-08-19,0.102266320034875
2022-08-22,0.10093817103628186
2022-08-23,0.10012195089570618
2022-08-24,0.09778656276584008
2022-08-25,0.09777009026908866
2022-08-26,0.09852292050088074
2022-08-29,0.10100090839738717
2022-08-30,0.10197223968937205
2022-08-31,0.10232415565946187
2022-09-01,0.10219410615107087
2022-09-02,0.10346930481835319
2022-09-05,0.10378252128987694
2022-09-06,0.10326684987810976
2022-09-07,0.09715635589232102
2022-09-08,0.09308605050311804
2022-09-09,0.09280838189652237
2022-09-12,0.09274935753578352
2022-09-13,0.08688774137228972
2022-09-14,0.08742417766467862
2022-09-15,0.08786749152550202
2022-09-16,0.09019081211248378
2022-09-19,0.09016598361864298
2022-09-20,0.09020891813004381
2022-09-21,0.08721220593845215
2022-09-22,0.09124637306252306
2022-09-23,0.09168083516110449
2022-09-26,0.0914554178644887
2022-09-27,0.09027529739822814
2022-09-28,0.090137528408466
2022-09-29,0.09490502592201415
2022-09-30,0.09515696481125566
2022-10-03,0.09217170251755857
2022-10-04,0.09228703200548696
2022-10-05,0.09225637770210275
2022-10-06,0.09290988629373287
2022-10-07,0.09544053723747838
2022-10-10,0.09472095978453564
2022-10-11,0.0941485369748417
2022-10-12,0.09106012663558553
2022-10-13,0.09115438868795506
2022-10-14,0.09115397617381522
2022-10-17,0.09053496217661501
2022-10-18,0.09048190231513248
2022-10-19,0.0906653316049091
2022-10-20,0.09085315103629532
2022-10-21,0.09108423731353199
2022-10-24,0.09180320169243289
2022-10-25,0.09116025435208877
2022-10-26,0.09049967511897425
2022-10-27,0.09037749424418684
2022-10-28,0.09072280822327695
2022-10-31,0.09027069742313143
2022-11-01,0.09024712367351109
2022-11-02,0.09051992768615054
2022-11-03,0.09078406869028602
2022-11-04,0.09069128447591164
2022-11-07,0.09044331352613494
2022-11-08,0.09087422215486297
2022-11-09,0.09082722770468848
2022-11-10,0.09472397040817966
2022-11-11,0.09456274367042881
2022-11-14,0.09439640749149494
2022-11-15,0.0940967935182607
2022-11-16,0.0949616402954482
2022-11-17,0.09489257976383665
2022-11-18,0.09541047158691997
2022-11-21,0.09533579466485745
2022-11-22,0.09568906488477123
2022-11-23,0.09452758356055724
2022-11-24,0.09227832098884514
2022-11-25,0.09138360192690788
2022-11-28,0.09146585142433004
2022-11-29,0.09132707000757984
2022-11-30,0.09008417581152577
2022-12-01,0.09085576746935746
2022-12-02,0.0911699890758858
2022-12-05,0.09173068697551184
2022-12-06,0.09129287984176968
2022-12-07,0.09091786210090344
2022-12-08,0.09050394650044968
2022-12-09,0.08883949654041098
2022-12-12,0.08868921544752822
2022-12-13,0.09033629469281927
2022-12-14,0.08785982080638466
2022-12-15,0.09822733162321641
2022-12-16,0.0990626888150969
2022-12-19,0.09763528752846169
2022-12-20,0.09456321196679764
2022-12-21,0.09718056296936939
2022-12-22,0.09904915828996094
2022-12-23,0.09916773883187743
2022-12-26,0.09909004946288864
2022-12-27,0.09480654246538571
2022-12-28,0.09467592790418726
2022-12-29,0.09528367318791225
2022-12-30,0.09253994997891742
2023-01-02,0.09614198309429628
2023-01-03,0.09593729951149427
2023-01-04,0.09459745150228696
2023-01-05,0.0946009403551869
2023-01-06,0.09534460335224884
2023-01-09,0.09539053875214691
2023-01-10,0.09625917437636085
2023-01-11,0.0969941879677022
2023-01-12,0.09629657972670075
2023-01-13,0.09639862212029085
2023-01-16,0.09640304292671165
2023-01-17,0.096462522423897
2023-01-18,0.09637002805431001
2023-01-19,0.0967928072825937
2023-01-20,0.0962196654127662
2023-01-23,0.0979249224000354
2023-01-24,0.09790080380772909
2023-01-25,0.09804933815744216
2023-01-26,0.09880203323601926
2023-01-27,0.09946140554036977
2023-01-30,0.09943128055097972
2023-01-31,0.09856030051314776
2023-02-01,0.09774239573715812
2023-02-02,0.10271207093910963
2023-02-03,0.10225433788426816
2023-02-06,0.10146626819014756
2023-02-07,0.09729943647542184
2023-02-08,0.09716166725005829
2023-02-09,0.09710230141914226
2023-02-10,0.09710430208806102
2023-02-13,0.0959709845554931
2023-02-14,0.09599395816547387
2023-02-15,0.09573227863849039
2023-02-16,0.09566097514011797
2023-02-17,0.0963174273929755
2023-02-20,0.09622158926335299
2023-02-21,0.09699460118763696
2023-02-22,0.09693224693298093
2023-02-23,0.09645600959451384
2023-02-24,0.09650050766140958
2023-02-27,0.09641969208227051
2023-02-28,0.09544797666072069
2023-03-01,0.09593803339936192
2023-03-02,0.09552185499495044
2023-03-03,0.09647257634182904
2023-03-06,0.09635735534144002
2023-03-07,0.09668778163008797
2023-03-08,0.09659521281479028
2023-03-09,0.09642722872331222
2023-03-10,0.09851810205766848
2023-03-13,0.10180654519474772
2023-03-14,0.09353294101690965
2023-03-15,0.09309735877046783
2023-03-16,0.09398897188310923
2023-03-17,0.09400573577830662
2023-03-20,0.09125416011023578
2023-03-21,0.08958907320951465
2023-03-22,0.08951436624109271
2023-03-23,0.08998660497545306
2023-03-24,0.09000338834128414
2023-03-27,0.09007061936884535
2023-03-28,0.08987078919281015
2023-03-29,0.0897669596967733
2023-03-30,0.08639956699055051
2023-03-31,0.08666438920739639
2023-04-03,0.08578058742462775
2023-04-04,0.08569793692037116
2023-04-05,0.08484451298348548
2023-04-06,0.08461270993429756
2023-04-07,0.08338976402927996
2023-04-10,0.08261807611925893
2023-04-11,0.0826821703934187
2023-04-12,0.08278738654336325
2023-04-13,0.0826638972482674
2023-04-14,0.0828940297869006
2023-04-17,0.0828315043825387
2023-04-18,0.08069435091514864
2023-04-19,0.08062569229019813
2023-04-20,0.07887433817749147
2023-04-21,0.07894562395697902
2023-04-24,0.07849561641664
2023-04-25,0.07720578338231149
2023-04-26,0.07737870830450541
2023-04-27,0.07726533137746346
2023-04-28,0.07836128323653994
2023-05-01,0.07834003512465232
2023-05-02,0.07195276621660114
2023-05-03,0.07174441662355793
2023-05-04,0.07183116016949534
2023-05-05,0.0735702099687215
2023-05-08,0.07366366406828016
2023-05-09,0.0736597475944902
2023-05-10,0.0734494533060001
