,portfolio_return_gross,portfolio_return_net_est,portfolio_nav_gross,portfolio_nav_net_est,fee_drag_nav,portfolio_ter_bps_annualized,portfolio_ter_daily_drag,allocation_turnover_daily
2023-08-22,0.006929427483853773,0.006917216605081013,1.1652350033927068,1.1555299880470857,0.00970501534562107,30.771414507354145,1.2210878772759581e-05,0.0
2023-08-23,0.004753760928450342,0.004741550049677582,1.1707742520242976,1.1610089913193145,0.00976526070498318,30.771414507354145,1.2210878772759581e-05,0.0
2023-08-24,-0.0020389990246547757,-0.0020512099034275355,1.1683870444663291,1.1586275181783519,0.009759526287977272,30.771414507354145,1.2210878772759581e-05,0.0
2023-08-25,0.00010690263873520541,9.469175996244583e-05,1.1685119481244466,1.158737230657189,0.009774717467257554,30.771414507354145,1.2210878772759581e-05,0.0
2023-08-28,0.00428875064880796,0.0042765397700352,1.173523404500105,1.163692616507115,0.009830787992989976,30.771414507354145,1.2210878772759581e-05,0.0
2023-08-29,0.006150264870153154,0.0061380539913803945,1.1807408842691047,1.1708354246166066,0.009905459652498116,30.771414507354145,1.2210878772759581e-05,0.0
2023-08-30,-0.0004068020776003517,-0.0004190129563731113,1.1802605564242763,1.1703448294039116,0.009915727020364695,30.771414507354145,1.2210878772759581e-05,0.0
2023-08-31,0.005409776363739535,0.005397565484966775,1.1866455020854745,1.1766618422606114,0.009983659824863045,30.771414507354145,1.2210878772759581e-05,0.0
2023-09-01,0.0020997714010552787,0.0020858504528380745,1.1891371863739446,1.179116182897128,0.01002100347681667,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-04,-0.0003215899590732485,-0.00033551090729045253,1.1887547717948461,1.1787205765568032,0.010034195238042942,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-05,0.0019496615190640193,0.0019357405708468154,1.1910724412290181,1.1810022737985362,0.010070167430481947,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-06,-0.006007375770606437,-0.006021296718823641,1.183917221504542,1.1738911086823898,0.010026112822152156,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-07,-0.0003662048328112955,-0.0003801257810284995,1.1834836652963785,1.1734448824078594,0.010038782888519115,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-08,0.0015427768907502943,0.0015288559425330904,1.1853095165457783,1.1752389105895635,0.010070605956214784,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-11,-0.0003943692847816205,-0.0004082902329988245,1.1848420668794932,1.1747590720209296,0.010082994858563676,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-12,0.0007235078793727936,0.0007095869311555896,1.185699309450693,1.175592665705692,0.01010664374500081,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-13,-0.0005748009998441425,-0.0005887219480613465,1.1850177683021061,1.1749005685014111,0.010117199800695031,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-14,0.00830181765440372,0.008287896706186517,1.1948555697317786,1.1846380230531908,0.010217546678587874,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-15,-0.0021499927884638796,-0.0021639137366810837,1.1922866388735995,1.1820745685621112,0.010212070311488297,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-18,-0.002978197921748915,-0.0029921188699661193,1.1887357732835773,1.1785376609398095,0.010198112343767773,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-19,-0.003015962268625297,-0.003029883216842501,1.1851505910439888,1.1749668294605111,0.010183761583477668,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-20,0.0024800666295258086,0.0024661456813086045,1.1880898434757996,1.177864468832666,0.010225374643133556,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-21,-0.010473678851794507,-0.01048759980001171,1.1756461720081552,1.1655114976648957,0.010134674343259542,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-22,-0.00042971804705661945,-0.0004436389952738235,1.1751409756310904,1.1649944313150915,0.010146544315998929,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-25,-0.0004902332909899887,-0.0005041542392071927,1.1745648824032298,1.1644070944338911,0.010157787969338639,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-26,-0.005891257769188016,-0.00590517871740522,1.1676452179143564,1.1575310624414443,0.010114155472912056,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-27,0.00023242746467164112,0.0002185065164544371,1.1679166107319923,1.157783990521586,0.010132620210406174,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-28,5.699051998582646e-05,4.306957176862243e-05,1.167983170906938,1.1578338557822583,0.010149315124679648,35.080789507354154,1.3920948217204029e-05,0.0
2023-09-29,0.0012686915957726753,0.0012547706475554714,1.1694649813398714,1.1592866717192398,0.010178309620631598,35.080789507354154,1.3920948217204029e-05,0.0
2023-10-02,-0.001064069816890778,-0.001078709515107982,1.1682205889513169,1.1580361381557183,0.010184450795598599,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-03,-0.008597194139020698,-0.008611833837237903,1.1581771697509013,1.1480633233564046,0.01011384639449675,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-04,-0.0028598731006873033,-0.0028745127989045073,1.1548649300173006,1.1447632006394637,0.010101729377836932,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-05,0.0006473615688266071,0.0006327218706094031,1.1556125451901793,1.145487517353177,0.010125027837002198,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-06,0.004007839559836296,0.003993199861619092,1.1602440548646356,1.1500616779489583,0.01018237691567725,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-09,0.0047517573872302155,0.0047371176890130115,1.1657572531233285,1.1555096554670263,0.010247597656302121,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-10,0.008698852819673239,0.008684213121456034,1.1758980038917148,1.1655443475790022,0.010353656312712678,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-11,-0.0014209423439052933,-0.0014355820421224972,1.1742271206258714,1.1638711130443204,0.010356007581550974,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-12,0.004481544216395158,0.004466904518177954,1.1794894713870467,1.169070014177755,0.010419457209291716,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-13,-0.0019838807769330833,-0.0019985204751502873,1.177149504898167,1.1667336038175367,0.010415901080630396,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-16,0.002303392988862285,0.002288753290645081,1.1798609428145923,1.1694039691925802,0.010456973622012145,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-17,-0.0025981963820986805,-0.0026128360803158845,1.176795432381592,1.1663485083094092,0.010446924072182728,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-18,-0.0031999454588121966,-0.0032145851570294006,1.1730297511817915,1.1625991817066743,0.010430569475117224,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-19,-0.006536052393733252,-0.006550692091950456,1.1653627672686595,1.1549833524409603,0.010379414827699218,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-20,-0.011251864294683863,-0.011266503992901068,1.1522502635572753,1.14197072788895,0.010279535668325401,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-23,-0.001472407516264318,-0.001487047214481522,1.1505536816085962,1.1402725634990232,0.010281118109572995,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-24,0.002482993133997033,0.002468353435779829,1.1534104985003255,1.1430871591988616,0.010323339301463896,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-25,-0.0027647662591505306,-0.0027794059573677346,1.1502215880711217,1.1399100559387938,0.010311532132327939,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-26,-0.005179766052395391,-0.005194405750612595,1.1442637093364987,1.1339889005890442,0.010274808747454456,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-27,-0.004291723991705032,-0.004306363689922236,1.1393528453223019,1.1291055319627727,0.010247313359529109,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-30,0.0007950312296372553,0.0007803915314200513,1.1402586664159091,1.129986676357996,0.010271990057913127,36.89203950735415,1.4639698217204026e-05,0.0
2023-10-31,0.005196126117323502,0.005181486419106298,1.1461835942529772,1.1358416869753158,0.010341907277661377,36.89203950735415,1.4639698217204026e-05,0.0
2023-11-01,0.007657648141871115,0.007646375507145975,1.1549606649237516,1.1445267590305994,0.010433905893152184,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-02,0.009541595425996955,0.009530322791271814,1.1659808323213945,1.1554344684874092,0.010546363833985328,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-03,0.002769328163007684,0.0027580555282825433,1.1692098158778692,1.158621220910789,0.010588594967080311,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-06,-0.0025434118335865563,-0.002554684468311697,1.1662360337962199,1.1556613092730716,0.010574724523148227,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-07,0.0036021320021494565,0.003590859367424316,1.1704369699356172,1.1598111265110447,0.010625843424572512,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-08,-0.0018779291106210045,-0.0018892017453461451,1.168238972277628,1.157620009306568,0.01061896297106002,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-09,0.003925436345162436,0.003914163710437296,1.172824819999242,1.162151123537472,0.010673696461769966,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-10,-0.0022619649889397755,-0.002273237623664916,1.170171931318244,1.159509277879062,0.010662653439181824,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-13,0.0039598013881916305,0.00394852875346649,1.1748055797563008,1.1640876336026786,0.010717946153622204,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-14,0.004162703603250453,0.004151430968525313,1.1796959471762714,1.1689202630548943,0.010775684121377083,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-15,0.0026415857310406214,0.0026303130963154808,1.1828122151572986,1.171994889331356,0.010817325825942525,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-16,-0.0023409727458632125,-0.002352245380588353,1.1800432839981414,1.1692380697668534,0.010805214231287996,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-17,0.0022547238156533254,0.002243451180928185,1.182703955694074,1.171861198295258,0.010842757398815905,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-20,0.0003125833199971173,0.00030131068527197675,1.1830736492231184,1.1722142925959602,0.010859356627158201,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-21,0.0014080013784766865,0.0013967287437515459,1.184739418552064,1.1738515579922653,0.010887860559798845,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-22,0.005017284050140633,0.005006011415415493,1.190683592740338,1.1797278722915778,0.010955720448760253,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-23,-0.0006480306693096723,-0.0006593033040348128,1.1899119932547986,1.178950073807514,0.01096191944728453,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-24,-0.001244518933953584,-0.0012557915686787246,1.1884311252494546,1.1774695582449335,0.010961567004521111,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-27,4.139451089568702e-06,-7.1331836355718326e-06,1.1884360447019708,1.1774611591383493,0.010974885563621584,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-28,-0.0010625291932002373,-0.0010738018279253779,1.1871732967102235,1.1761967991933553,0.010976497516868244,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-29,0.0018294019079612533,0.0018181292732361127,1.1893451138043059,1.1783352770250555,0.011009836779250382,28.40703950735415,1.1272634725140535e-05,0.0
2023-11-30,0.0028045581649646448,0.002793285530239504,1.1926807013541867,1.1816267039041404,0.011053997450046316,28.40703950735415,1.1272634725140535e-05,0.0
2023-12-01,0.007344147182595269,0.007330920182790764,1.2014399239667728,1.1902891149563157,0.011150809010457063,33.33203950735415,1.3226999804505616e-05,0.0
2023-12-04,-0.0005002219748395376,-0.0005134489746440432,1.200838937315355,1.1896779622307114,0.011160975084643532,33.33203950735415,1.3226999804505616e-05,0.0
2023-12-05,0.004053475363208314,0.0040402483634038085,1.205706508362944,1.1944845566705917,0.011221951692352183,33.33203950735415,1.3226999804505616e-05,0.0
2023-12-06,0.001852264329927969,0.0018390373301234635,1.2079397955207465,1.1966812583605648,0.011258537160181659,33.33203950735415,1.3226999804505616e-05,0.0
2023-12-07,-0.00015565631288119437,-0.0001688833126857,1.2077517720659934,1.196479158865424,0.011272613200569381,33.33203950735415,1.3226999804505616e-05,0.0
2023-12-08,0.0032894259513887524,0.003276198951584247,1.211724582087863,1.2003990626312913,0.011325519456571786,33.33203950735415,1.3226999804505616e-05,0.0
2023-12-11,0.001700307288584224,0.0016870802887797185,1.2137848862265437,1.2024242322285261,0.011360653998017556,33.33203950735415,1.3226999804505616e-05,0.0
2023-12-12,0.0005324125800803437,0.000519185580275838,1.214431120569482,1.2030485135512734,0.01138260701820859,33.33203950735415,1.3226999804505616e-05,0.0
2023-12-13,0.0021246660778760904,0.0021124053479128547,1.217011381175273,1.2055898396650977,0.01142154151017527,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-14,0.003109294256985659,0.0030970335270224234,1.2207954276734474,1.209323591818378,0.01147183585506939,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-15,0.0051640091398250584,0.005151748409861823,1.2270996264198097,1.2155537227095368,0.011545903710272976,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-18,-0.0005152290911837332,-0.0005274898211469689,1.2264673889944975,1.2149125304937503,0.011554858500747223,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-19,0.002266068224743139,0.0022538074947799033,1.2292466477733814,1.2176507094604792,0.011595938312902287,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-20,0.002362321508330131,0.0023500607783668954,1.2321505235684593,1.2205122626345328,0.011638260933926503,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-21,-0.004255185701401741,-0.004267446431364977,1.2269074942785962,1.215303791934916,0.011603702343680355,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-22,0.0029091988544864486,0.002896938124523213,1.2304768121555125,1.2188244518226496,0.011652360332862877,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-25,-3.3203599688891305e-06,-1.5581089932124904e-05,1.2304727265295627,1.2188054612092543,0.011667265320308484,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-26,-3.3203595932729257e-06,-1.55810895565087e-05,1.2304686409176409,1.2187864708922111,0.011682170025429706,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-27,-0.0016119243654286464,-0.001624185095391882,1.2284852185344497,1.2168069360717229,0.011678282462726841,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-28,0.0023213393183518587,0.002309078588388623,1.2313369495742479,1.2196166389140088,0.011720310660239042,30.897039507354148,1.2260729963235773e-05,0.0
2023-12-29,0.00032921410108532125,0.00031695337112208545,1.2317423230612352,1.2200032005191892,0.01173912254204601,30.897039507354148,1.2260729963235773e-05,0.0
2024-01-01,-3.94859419428073e-06,-1.3977181300373647e-05,1.2317374594106496,1.2199861483132686,0.011751311097381034,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-02,-0.0009593942104158815,-0.0009694227975219744,1.2305557376233387,1.2188034659284326,0.011752271694906113,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-03,-0.0021693665674124224,-0.0021793951545185154,1.2278862111468012,1.216147211560478,0.011738999586323295,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-04,-0.0008309233643705686,-0.0008409519514766615,1.226865931805171,1.2151244901896332,0.011741441615537695,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-05,-0.0011487394738831703,-0.0011587680609892632,1.2254565824801438,1.2137164427402756,0.011740139739868205,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-08,0.001264641107377673,0.0012546125202715802,1.227006345249655,1.2152391865853969,0.011767158664258037,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-09,0.004758366066300567,0.004748337479194474,1.2328448906060265,1.2210095523612463,0.011835338244780225,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-10,-6.823696399095602e-06,-1.6852283505188517e-05,1.2328364780467858,1.2209889755621073,0.011847502484678474,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-11,-0.003325444351298104,-0.003335472938404197,1.228736748944791,1.21691639987603,0.01182034906876095,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-12,0.005596507677630746,0.005586479090524654,1.2356133835940475,1.223714677898854,0.011898705695193579,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-15,-1.2614665969801209e-05,-2.2643253075894124e-05,1.2355977967439455,1.2236869690177097,0.011910827726235862,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-16,0.0005337472592399265,0.0005237186721338336,1.2362572936814806,1.2243278367322312,0.011929456949249406,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-17,-0.006822879511140879,-0.006832908098246972,1.2278224591219227,1.2159621171417143,0.011860341980208355,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-18,0.0026438046012267997,0.0026337760141207068,1.2310685817888387,1.2191646889999215,0.011903892788917236,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-19,0.003941658127623591,0.003931629540517499,1.2359210332699087,1.2239579929059492,0.011963040363959454,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-22,0.007338670322912189,0.007328641735806096,1.2449910502782295,1.2329279425356332,0.012063107742596335,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-23,0.00022492187196183205,0.00021489328485573914,1.2452710759958339,1.2331928904711953,0.012078185524638574,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-24,0.0024370321145092133,0.0024270035274031204,1.2483058415993054,1.2361858539663375,0.012119987632967844,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-25,0.0033852584348886793,0.0033752298477825863,1.2525316794789,1.2403582653580512,0.012173414120848935,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-26,0.0008756385432936901,0.0008656099561875971,1.2536284444941483,1.2414319318217848,0.012196512672363546,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-29,0.0031498317018427424,0.0031398031147366495,1.2575771631109478,1.2453297836680524,0.012247379442895445,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-30,0.0022717265946910732,0.0022616980075849803,1.2604340345972629,1.2481463435585605,0.01228769103870242,25.272039507354148,1.0028587106092917e-05,0.0
2024-01-31,-0.0031411594499501983,-0.0031511880370562913,1.2564748103184489,1.2442131997322432,0.012261610586205673,25.272039507354148,1.0028587106092917e-05,0.0
2024-02-01,-0.001984882731677306,-0.0019991298207675257,1.2539808551646603,1.2417258560212658,0.012254999143394452,35.902664507354146,1.42470890902199e-05,0.0
2024-02-02,0.00997882319842525,0.00996457610933503,1.2664941084125585,1.254099127820519,0.012394980592039584,35.902664507354146,1.42470890902199e-05,0.0
2024-02-05,-0.00021363867421297922,-0.00022788576330319912,1.2662235362903387,1.2538133364835176,0.01241019980682112,35.902664507354146,1.42470890902199e-05,0.0
2024-02-06,0.0022049371894876393,0.0021906901003974195,1.2690154796557098,1.2565600529474983,0.012455426708211537,35.902664507354146,1.42470890902199e-05,0.0
2024-02-07,0.002414719451940511,0.0024004723628502913,1.2720797960192483,1.2595763906268604,0.012503405392387812,35.902664507354146,1.42470890902199e-05,0.0
2024-02-08,0.0003182574223169906,0.0003040103332267707,1.272484644856111,1.2599593148650996,0.012525329991011303,35.902664507354146,1.42470890902199e-05,0.0
2024-02-09,0.0013145191994150367,0.0013002721103248169,1.274157350352735,1.2615976048223627,0.012559745530372313,35.902664507354146,1.42470890902199e-05,0.0
2024-02-12,0.0052961078520453175,0.005281860762955098,1.2809054251006793,1.268261187709912,0.012644237390767366,35.902664507354146,1.42470890902199e-05,0.0
2024-02-13,-0.00648629079133765,-0.00650053788042787,1.2725971000372742,1.2600168078169272,0.012580292220347067,35.902664507354146,1.42470890902199e-05,0.0
2024-02-14,0.0007432103952831344,0.0007289633061929145,1.2735429074310292,1.260935313835012,0.012607593596017264,35.902664507354146,1.42470890902199e-05,0.0
2024-02-15,0.0037761961595409775,0.0037619490704507577,1.278352055267081,1.2656788882667922,0.012673167000288865,35.902664507354146,1.42470890902199e-05,0.0
2024-02-16,0.002372020331023283,0.002357773241933063,1.2813843323323801,1.2686630720824272,0.012721260249952904,35.902664507354146,1.42470890902199e-05,0.0
2024-02-19,-0.001375281478154966,-0.0013895285672451858,1.2796220681937256,1.2669002285015596,0.012721839692166004,35.902664507354146,1.42470890902199e-05,0.0
2024-02-20,-0.0054461998942134885,-0.005460446983303708,1.2726529906212958,1.2599823869706914,0.01267060365060435,35.902664507354146,1.42470890902199e-05,0.0
2024-02-21,-0.0019862134296070796,-0.0020004605186972994,1.2701252301600943,1.2574618419513026,0.012663388208791648,35.902664507354146,1.42470890902199e-05,0.0
2024-02-22,0.010711791060791568,0.010697543971701348,1.283730546246609,1.2709135952983133,0.012816950948295824,35.902664507354146,1.42470890902199e-05,0.0
2024-02-23,0.003649224445467837,0.0036349773563776173,1.288415167137366,1.2755333374391349,0.012881829698231151,35.902664507354146,1.42470890902199e-05,0.0
2024-02-26,-0.0027317268563648855,-0.0027459739454551053,1.284895568823149,1.2720307561279678,0.012864812695181138,35.902664507354146,1.42470890902199e-05,0.0
2024-02-27,-0.001336847088663793,-0.0013510941777540128,1.2831778599227308,1.2703121227794392,0.012865737143291645,35.902664507354146,1.42470890902199e-05,0.0
2024-02-28,0.00030309839385944323,0.00028885130476922333,1.2835667890711093,1.2706790540935682,0.012887734977541143,35.902664507354146,1.42470890902199e-05,0.0
2024-02-29,0.001964516659972858,0.0019502695708826382,1.2860883774124274,1.2731572207871247,0.012931156625302753,35.902664507354146,1.42470890902199e-05,0.0
2024-03-01,0.004298455826777523,0.004283270245623811,1.2916165714920669,1.2786104972289234,0.013006074263143486,38.26766450735414,1.518558115371196e-05,0.0
2024-03-04,0.0001998743530269853,0.00018468877187327335,1.2918747325186528,1.278846642231361,0.013028090287291905,38.26766450735414,1.518558115371196e-05,0.0
2024-03-05,-0.0032632071544382393,-0.0032783927355919513,1.28765907764886,1.2746540806895335,0.013004996959326443,38.26766450735414,1.518558115371196e-05,0.0
2024-03-06,0.0017001364025190308,0.0016849508213653188,1.2898482737208048,1.2768018101297478,0.01304646359105699,38.26766450735414,1.518558115371196e-05,0.0
2024-03-07,0.003265138847452301,0.003249953266298589,1.2940598074266498,1.280951356342995,0.01310845108365477,38.26766450735414,1.518558115371196e-05,0.0
2024-03-08,0.001516868022590506,0.001501682441436794,1.296022725367855,1.2828749385031502,0.013147786864704747,38.26766450735414,1.518558115371196e-05,0.0
2024-03-11,-0.0044978717520253175,-0.0045130573331790295,1.29019338136144,1.2770852503543868,0.013108131007053103,38.26766450735414,1.518558115371196e-05,0.0
2024-03-12,0.004810303879373233,0.004795118298219521,1.2963996035889445,1.2832090252067474,0.01319057838219706,38.26766450735414,1.518558115371196e-05,0.0
2024-03-13,0.001019168788453869,0.001003983207300157,1.2977208536022862,1.284497345519511,0.01322350808277517,38.26766450735414,1.518558115371196e-05,0.0
2024-03-14,-0.00013164986859684827,-0.00014683544975056023,1.297550008822434,1.2843087357740781,0.013241273048355984,38.26766450735414,1.518558115371196e-05,0.0
2024-03-15,-0.0034618922979723367,-0.0034770778791260487,1.2930580304406578,1.2798430942789496,0.013214936161708213,38.26766450735414,1.518558115371196e-05,0.0
2024-03-18,0.0050015453402662,0.004986359759112488,1.2995253188075022,1.2862248523822402,0.013300466425262059,38.26766450735414,1.518558115371196e-05,0.0
2024-03-19,0.0013033837316720523,0.0012881981505183404,1.3012190989669319,1.2878817648582297,0.013337334108702192,38.26766450735414,1.518558115371196e-05,0.0
2024-03-20,0.001694652908402497,0.001679467327248785,1.3034242136974652,1.2900447202036687,0.013379493493796524,38.26766450735414,1.518558115371196e-05,0.0
2024-03-21,0.009478638678631756,0.009463453097478045,1.3157789008640832,1.3022529979069652,0.013525902957117975,38.26766450735414,1.518558115371196e-05,0.0
2024-03-22,0.0005275313103210437,0.0005123457291673318,1.3164730154317488,1.3029202016687382,0.01355281376301054,38.26766450735414,1.518558115371196e-05,0.0
2024-03-25,-0.0021014473600029504,-0.0021166329411566624,1.3137065166889546,1.3001623978501877,0.013544118838766828,38.26766450735414,1.518558115371196e-05,0.0
2024-03-26,0.0009689677823076101,0.0009537822011538981,1.3149794559790338,1.3014024696038666,0.013576986375167133,38.26766450735414,1.518558115371196e-05,0.0
2024-03-27,3.179850829464621e-05,1.661292714093425e-05,1.3150212703641722,1.3014240897082752,0.01359718065589699,38.26766450735414,1.518558115371196e-05,0.0
2024-03-28,0.004279354789892287,0.004264169208738575,1.3206487129363154,1.30697358223912,0.013675130697195392,38.26766450735414,1.518558115371196e-05,0.0
2024-03-29,-3.32513664461076e-06,-1.851071779832272e-05,1.3206443215988855,1.3069493892199693,0.01369493237891617,38.26766450735414,1.518558115371196e-05,0.0
2024-04-01,-7.61789169329008e-06,-2.280347284700204e-05,1.3206342610734783,1.3069195862350598,0.013714674838418484,38.26766450735414,1.518558115371196e-05,0.0
2024-04-02,-0.006170624944215497,-0.006185810525369209,1.3124851223599125,1.2988352293027157,0.013649893057196882,38.26766450735414,1.518558115371196e-05,0.0
2024-04-03,4.7982055156285046e-05,3.279647400257309e-05,1.3125480980934454,1.298877826518547,0.013670271574898418,38.26766450735414,1.518558115371196e-05,0.0
2024-04-04,0.0008680619984108753,0.0008528764172571633,1.313687471218487,1.2999856087856827,0.013701862432804246,38.26766450735414,1.518558115371196e-05,0.0
2024-04-05,-0.00496753336447429,-0.004982718945628002,1.3071616848747172,1.2935081458637425,0.013653539010974658,38.26766450735414,1.518558115371196e-05,0.0
2024-04-08,0.0005490773848896291,0.0005338918037359171,1.3078794177942759,1.2941987392608847,0.013680678533391166,38.26766450735414,1.518558115371196e-05,0.0
2024-04-09,-0.002908301026891729,-0.002923486608045441,1.3040757107404541,1.2904151665785062,0.013660544161947952,38.26766450735414,1.518558115371196e-05,0.0
2024-04-10,0.002128846704230198,0.002113661123076486,1.3068518880193305,1.2931426669487316,0.01370922107059891,38.26766450735414,1.518558115371196e-05,0.0
2024-04-11,0.0006011189021292759,0.0005859333209755639,1.3076374613915023,1.2939003623260723,0.01373709906542997,38.26766450735414,1.518558115371196e-05,0.0
2024-04-12,0.003937165287972717,0.003921979706819005,1.3127858462137456,1.298975013289761,0.01381083292398455,38.26766450735414,1.518558115371196e-05,0.0
2024-04-15,-0.002200999355412514,-0.002216184936566226,1.3098964054124345,1.2960962444323323,0.013800160980102172,38.26766450735414,1.518558115371196e-05,0.0
2024-04-16,-0.01038674904456507,-0.010402005806274336,1.2962908401750377,1.2826142437722567,0.01367659640278096,38.44703950735414,1.5256761709267517e-05,0.0
2024-04-17,-0.0032434067832597365,-0.003258663544969004,1.2920864416709366,1.278434635493818,0.013651806177118475,38.44703950735414,1.5256761709267517e-05,0.0
2024-04-18,0.0007712585008675304,0.0007560017391582629,1.2930829743229308,1.2794011343016516,0.013681840021279257,38.44703950735414,1.5256761709267517e-05,0.0
2024-04-19,-0.0060188427238548284,-0.006034099485564096,1.2853001112715867,1.271681100575332,0.013619010696254819,38.44703950735414,1.5256761709267517e-05,0.0
2024-04-22,0.0016292590003442187,0.0016140022386349512,1.2873941980460193,1.2737335967184904,0.013660601327528887,38.44703950735414,1.5256761709267517e-05,0.0
2024-04-23,0.007216502130420808,0.007201245368711541,1.2966846810189099,1.2829060648828319,0.013778616136078004,38.44703950735414,1.5256761709267517e-05,0.0
2024-04-24,4.983870052661379e-05,3.458193881734627e-05,1.2967493060984046,1.2829504302618762,0.01379887583652839,38.44703950735414,1.5256761709267517e-05,0.0
2024-04-25,-0.007724244129122673,-0.007739500890831941,1.2867328978838302,1.2730210342639712,0.013711863619858988,38.44703950735414,1.5256761709267517e-05,0.0
2024-04-26,0.011466502423512749,0.011451245661803482,1.3014872237758288,1.287598710859971,0.013888512915857909,38.44703950735414,1.5256761709267517e-05,0.0
